Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5357684,GHED_GGHE-DCHE_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2009,,,,,,,,,48.92,48.91817474,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
5358147,GHED_GGHE-DCHE_SHA2011,COUNTRY,SGP,WPR,Western Pacific,YEAR,2008,,,,,,,,,37.31,37.30626678,,,,2025-12-05T13:23:08Z,2008,2008-01-01,2008-12-31
5359434,GHED_GGHE-DCHE_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2009,,,,,,,,,82.74,82.74412537,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
5360682,GHED_GGHE-DCHE_SHA2011,COUNTRY,GNB,AFR,Africa,YEAR,2017,,,,,,,,,7.12,7.11933374,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
5367979,GHED_GGHE-DCHE_SHA2011,COUNTRY,MYS,WPR,Western Pacific,YEAR,2009,,,,,,,,,55.55,55.55441284,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
5369480,GHED_GGHE-DCHE_SHA2011,COUNTRY,DMA,AMR,Americas,YEAR,2012,,,,,,,,,60.06,60.06042862,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
5371480,GHED_GGHE-DCHE_SHA2011,COUNTRY,BOL,AMR,Americas,YEAR,2011,,,,,,,,,58.39,58.39107895,,,,2025-12-05T13:23:08Z,2011,2011-01-01,2011-12-31
5371944,GHED_GGHE-DCHE_SHA2011,COUNTRY,BHS,AMR,Americas,YEAR,2011,,,,,,,,,44.61,44.60906219,,,,2025-12-05T13:23:08Z,2011,2011-01-01,2011-12-31
5372212,GHED_GGHE-DCHE_SHA2011,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2021,,,,,,,,,66.47,66.46688843,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
5372908,GHED_GGHE-DCHE_SHA2011,COUNTRY,SEN,AFR,Africa,YEAR,2019,,,,,,,,,23.53,23.52870941,,,,2025-12-05T13:23:08Z,2019,2019-01-01,2019-12-31
5376736,GHED_GGHE-DCHE_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2000,,,,,,,,,35.79,35.79472351,,,,2025-12-05T13:23:08Z,2000,2000-01-01,2000-12-31
5378874,GHED_GGHE-DCHE_SHA2011,COUNTRY,NAM,AFR,Africa,YEAR,2003,,,,,,,,,56.42,56.41642761,,,,2025-12-05T13:23:08Z,2003,2003-01-01,2003-12-31
5379977,GHED_GGHE-DCHE_SHA2011,COUNTRY,LTU,EUR,Europe,YEAR,2013,,,,,,,,,65.59,65.59049988,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
5381160,GHED_GGHE-DCHE_SHA2011,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2011,,,,,,,,,20.40,20.40087318,,,,2025-12-05T13:23:08Z,2011,2011-01-01,2011-12-31
5381524,GHED_GGHE-DCHE_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2012,,,,,,,,,54.74,54.73807526,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
5382363,GHED_GGHE-DCHE_SHA2011,COUNTRY,AZE,EUR,Europe,YEAR,2017,,,,,,,,,24.66,24.65526772,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
5390737,GHED_GGHE-DCHE_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2007,,,,,,,,,23.02,23.01511383,,,,2025-12-05T13:23:08Z,2007,2007-01-01,2007-12-31
5393356,GHED_GGHE-DCHE_SHA2011,COUNTRY,VCT,AMR,Americas,YEAR,2020,,,,,,,,,67.30,67.3024826,,,,2025-12-05T13:23:08Z,2020,2020-01-01,2020-12-31
5395981,GHED_GGHE-DCHE_SHA2011,COUNTRY,LTU,EUR,Europe,YEAR,2021,,,,,,,,,67.40,67.40434265,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
5398979,GHED_GGHE-DCHE_SHA2011,COUNTRY,TTO,AMR,Americas,YEAR,2015,,,,,,,,,51.48,51.4764328,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
5404393,GHED_GGHE-DCHE_SHA2011,COUNTRY,DZA,AFR,Africa,YEAR,2019,,,,,,,,,60.47,60.47232819,,,,2025-12-05T13:23:08Z,2019,2019-01-01,2019-12-31
5405132,GHED_GGHE-DCHE_SHA2011,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2013,,,,,,,,,20.42,20.41615728,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
5409939,GHED_GGHE-DCHE_SHA2011,COUNTRY,NZL,WPR,Western Pacific,YEAR,2017,,,,,,,,,74.34,74.34125519,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
5411129,GHED_GGHE-DCHE_SHA2011,COUNTRY,FSM,WPR,Western Pacific,YEAR,2013,,,,,,,,,12.73,12.72928047,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
5411362,GHED_GGHE-DCHE_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2010,,,,,,,,,68.04,68.04415894,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
5412389,GHED_GGHE-DCHE_SHA2011,COUNTRY,CMR,AFR,Africa,YEAR,2000,,,,,,,,,15.02,15.01742268,,,,2025-12-05T13:23:08Z,2000,2000-01-01,2000-12-31
5412728,GHED_GGHE-DCHE_SHA2011,COUNTRY,HUN,EUR,Europe,YEAR,2002,,,,,,,,,69.24,69.24012756,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
5413666,GHED_GGHE-DCHE_SHA2011,COUNTRY,ETH,AFR,Africa,YEAR,2017,,,,,,,,,24.94,24.93995667,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
5414932,GHED_GGHE-DCHE_SHA2011,COUNTRY,JAM,AMR,Americas,YEAR,2014,,,,,,,,,48.69,48.69320679,,,,2025-12-05T13:23:08Z,2014,2014-01-01,2014-12-31
5419471,GHED_GGHE-DCHE_SHA2011,COUNTRY,TUR,EUR,Europe,YEAR,2015,,,,,,,,,78.13,78.13336182,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
5419815,GHED_GGHE-DCHE_SHA2011,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,5.08,5.0778451,,,,2025-12-05T13:23:08Z,2016,2016-01-01,2016-12-31
5428002,GHED_GGHE-DCHE_SHA2011,COUNTRY,CHN,WPR,Western Pacific,YEAR,2008,,,,,,,,,44.52,44.5223999,,,,2025-12-05T13:23:08Z,2008,2008-01-01,2008-12-31
5428740,GHED_GGHE-DCHE_SHA2011,COUNTRY,MLT,EUR,Europe,YEAR,2005,,,,,,,,,69.13,69.1275177,,,,2025-12-05T13:23:08Z,2005,2005-01-01,2005-12-31
5428950,GHED_GGHE-DCHE_SHA2011,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,74.84,74.8364563,,,,2025-12-05T13:23:08Z,2006,2006-01-01,2006-12-31
5431933,GHED_GGHE-DCHE_SHA2011,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2016,,,,,,,,,72.06,72.05833435,,,,2025-12-05T13:23:08Z,2016,2016-01-01,2016-12-31
5432521,GHED_GGHE-DCHE_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2010,,,,,,,,,72.36,72.35727692,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
