Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1738713,GHED_EXT_pc_US_SHA2011,COUNTRY,ROU,EUR,Europe,YEAR,2002,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
1743105,GHED_EXT_pc_US_SHA2011,COUNTRY,MUS,AFR,Africa,YEAR,2018,,,,,,,,,3.22,3.22158711,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
1743854,GHED_EXT_pc_US_SHA2011,COUNTRY,BIH,EUR,Europe,YEAR,2018,,,,,,,,,2.25,2.24761056,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
1744261,GHED_EXT_pc_US_SHA2011,COUNTRY,CAF,AFR,Africa,YEAR,2021,,,,,,,,,16.55,16.55365371,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
1747362,GHED_EXT_pc_US_SHA2011,COUNTRY,BRN,WPR,Western Pacific,YEAR,2012,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
1749333,GHED_EXT_pc_US_SHA2011,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2004,,,,,,,,,1.43,1.43307925,,,,2025-12-05T13:23:08Z,2004,2004-01-01,2004-12-31
1750018,GHED_EXT_pc_US_SHA2011,COUNTRY,ISR,EUR,Europe,YEAR,2004,,,,,,,,,32.51,32.51321796,,,,2025-12-05T13:23:08Z,2004,2004-01-01,2004-12-31
1751841,GHED_EXT_pc_US_SHA2011,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,0.11,0.10798786,,,,2025-12-05T13:23:08Z,2003,2003-01-01,2003-12-31
1752215,GHED_EXT_pc_US_SHA2011,COUNTRY,BIH,EUR,Europe,YEAR,2009,,,,,,,,,3.90,3.89865954,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
1755499,GHED_EXT_pc_US_SHA2011,COUNTRY,SWZ,AFR,Africa,YEAR,2004,,,,,,,,,36.06,36.0625341,,,,2025-12-05T13:23:08Z,2004,2004-01-01,2004-12-31
1760436,GHED_EXT_pc_US_SHA2011,COUNTRY,ARG,AMR,Americas,YEAR,2005,,,,,,,,,4.52,4.52100158,,,,2025-12-05T13:23:08Z,2005,2005-01-01,2005-12-31
1761271,GHED_EXT_pc_US_SHA2011,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2019,,,,,,,,,8.06,8.05954334,,,,2025-12-05T13:23:08Z,2019,2019-01-01,2019-12-31
1763001,GHED_EXT_pc_US_SHA2011,COUNTRY,UZB,EUR,Europe,YEAR,2017,,,,,,,,,0.99,0.98527385,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
1764217,GHED_EXT_pc_US_SHA2011,COUNTRY,MLI,AFR,Africa,YEAR,2010,,,,,,,,,8.58,8.57887046,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
1765634,GHED_EXT_pc_US_SHA2011,COUNTRY,CUB,AMR,Americas,YEAR,2018,,,,,,,,,0.86,0.86454797,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
1770133,GHED_EXT_pc_US_SHA2011,COUNTRY,BIH,EUR,Europe,YEAR,2022,,,,,,,,,19.40,19.39829441,,,,2025-12-05T13:23:08Z,2022,2022-01-01,2022-12-31
1772025,GHED_EXT_pc_US_SHA2011,COUNTRY,BRA,AMR,Americas,YEAR,2001,,,,,,,,,0.77,0.77007959,,,,2025-12-05T13:23:08Z,2001,2001-01-01,2001-12-31
1773075,GHED_EXT_pc_US_SHA2011,COUNTRY,UZB,EUR,Europe,YEAR,2022,,,,,,,,,0.36,0.35934956,,,,2025-12-05T13:23:08Z,2022,2022-01-01,2022-12-31
1773811,GHED_EXT_pc_US_SHA2011,COUNTRY,ARG,AMR,Americas,YEAR,2015,,,,,,,,,4.31,4.30714247,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
1775511,GHED_EXT_pc_US_SHA2011,COUNTRY,USA,AMR,Americas,YEAR,2005,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2005,2005-01-01,2005-12-31
1778540,GHED_EXT_pc_US_SHA2011,COUNTRY,ISL,EUR,Europe,YEAR,2018,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
1781259,GHED_EXT_pc_US_SHA2011,COUNTRY,VCT,AMR,Americas,YEAR,2001,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2001,2001-01-01,2001-12-31
1783905,GHED_EXT_pc_US_SHA2011,COUNTRY,GMB,AFR,Africa,YEAR,2021,,,,,,,,,10.39,10.39357621,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
1787312,GHED_EXT_pc_US_SHA2011,COUNTRY,PER,AMR,Americas,YEAR,2017,,,,,,,,,0.82,0.82256822,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
1787320,GHED_EXT_pc_US_SHA2011,COUNTRY,CPV,AFR,Africa,YEAR,2006,,,,,,,,,10.30,10.30277244,,,,2025-12-05T13:23:08Z,2006,2006-01-01,2006-12-31
1791095,GHED_EXT_pc_US_SHA2011,COUNTRY,MHL,WPR,Western Pacific,YEAR,2002,,,,,,,,,106.56,106.5619234,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
1793717,GHED_EXT_pc_US_SHA2011,COUNTRY,CZE,EUR,Europe,YEAR,2019,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2019,2019-01-01,2019-12-31
1793925,GHED_EXT_pc_US_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2012,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
1796248,GHED_EXT_pc_US_SHA2011,COUNTRY,DZA,AFR,Africa,YEAR,2002,,,,,,,,,0.03,0.0296769,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
1798573,GHED_EXT_pc_US_SHA2011,COUNTRY,COD,AFR,Africa,YEAR,2010,,,,,,,,,5.44,5.43613483,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
1802690,GHED_EXT_pc_US_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2020,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2020,2020-01-01,2020-12-31
